Unnamed: 0,text,label
23223," A hyperbolic tone, some dire over-acting and much verbose political debate made this a leaden trudge, resembling a rendezvous between Ken Loach and Barbara Cartland on the banks of the Nile.",0
154675," Really needs several more hours (perhaps in mini-series form) to tell the tale and cover all of the dynamics and complexities. But it's all handled well enough across the board. (Full Content Review for Parents - Profanity, etc. - also Available)",1
248994," Quintessential David Mamet: brainy, playful, engaging.",1
107313," More entertaining than it ought to be, considering how sloppily it was put together.",1
234164," Based on a novella by Tolstoy, this French film offers an elegant study of money.",1
198658," You're never sure what's going on, but with such strong performances and incredible set design, you're happy to indulge this delight that doesn't take itself too seriously.",1
127917, I wanted get my socks knocked off but they were still on my feet as I left the theater.,1
34240, Critic Andrew Sarris wasn't just playing the fanboy when he described this movie as 'The Citizen Kane of jukebox musicals.' He just might have been selling it short.,1
47735," Monsters virtually redefines guerilla filmmaking for our technologically attuned generation, and despite its many flaws, it is an enticing career-maker for director Edwards.",1
171808, Adequate to sate the audience between the major tentpoles.,1
149968, A documentary whose chief aims - at which it succeeds - are to mourn a fallen activist angel and rile audiences into rage.,1
203608, This movie is deadly.,0
63483, [A] supremely silly and pleasurable action movie.,1
15917," It is a smart film in its humor, its subject, and its execution. Van Gogh could not have done better himself, and that is perhaps the best possible homage to this fallen artist.",1
49880," Although Canopy is far from the worst Australian film ever made, there will be few that will be as tedious. ",0
151410," Melissa McCarthy is no underachiever, but she may not be living up to her potential.",0
188582, The film's traditional cel animation seems to have reverted back to the lackluster standard of television-quality cartoons.,0
247260, What we come away with is a feeling of cold indifference.,0
10188," Morgan Neville has crafted a documentary that tells the story behind the film that is fascinating, lively in its construction, often funny, and always tragic.",1
67991," The director's wife at the time, Alison Steadman, stealing the show as Wendy the nurturing suburban housewife survivor.",1
4246," If ever anyone needed evidence that Carpenter's 1982 movie is the definitive take on this story, the only one we'll ever need, this provides it. ",0
35087," Although the new Miss Bala gives its lead character the agency to fight back and outsmart her captors, the film overdoses on its own message of pop feminist empowerment.",0
111220, Little Miss Sunshine is saved by an ace -- its cast.,1
88455, First Muppet movie is a classic.,1
67029, Heightens the tension and camouflages its modest budget by restricting its action to the point of view of four soldiers crowded inside a tank...,1
203746, This beautifully shot documentary is an in depth examination of Sudan from myriad points of view.,1
182068," When the Wild West show ends in Chicago, neither the comedians, nor the movie audience is ready to get off the tour bus. ",1
60449, A movie that feels genuinely lived in.,1
122491, An embarrassing mess of poor jokes and mixed messages.,0
148626, Multiplex entertainment this distinctive and provocative doesn't come along every day: it's a head trip well worth taking. [Blu-ray],1
152409," Koolhoven would have dealt more honestly with us if he had made the film a short, brazenly pulpy thriller, instead of the ponderous, pretentious melodrama it is.",0
22395," For all the diverting fun and silly gags, along with Fozzie Bear's fart-shoes and Miss Piggy's infinite ego, the Muppets make it their business not to condescend to their viewers.",1
203660," Like Roseanne, Gus Van Sant refuses to compromise his trademark smarty-pants assault on storybook America.",1
182205, More than a dozen 11 year olds make up the cast of this simple and sincere doco put together by young Melbourne journalist Genevieve Bailey during a world trip,1
83831," With the same vocal talent and weak combination of computer and hand-drawn animation, the film is about on par with the previous entries in the series.",0
117251," With Mother and Child, Garca brings his finely calibrated sense of drama to the subject of adoption, which he handles with characteristic restraint and insight -- at least until the film's maudlin, too-pat finale.",0
221032, It's as if the film knows that you know that the film knows it can do better. Or something like that. Probably best not to think too hard about that.,1
233718," There is a wry sort of bonkers at work here that pays tribute to the original (wicked cameos and shout-outs abound), but doesn't copy it.",1
